trial,side,volume,scheduled_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,response_ts_sec,resp_phase_deg,resp_phase_label,participant_id
75,left,0.15,2025-12-01 09:23:32.737408,2025-12-01 09:23:33.298557,0.561149,hit,1764581013.298557,167.08454889176156,exhalation,P005
76,left,0.05,2025-12-01 09:23:34.737408,2025-12-01 09:23:35.287479,0.550071,hit,1764581015.287479,90.0,inhalation,P005
77,left,0.15,2025-12-01 09:23:41.737408,2025-12-01 09:23:42.406674,0.669267,hit,1764581022.406674,192.26691375353084,exhalation,P005
78,right,0.15,2025-12-01 09:23:48.737408,2025-12-01 09:23:49.529185,0.791777,hit,1764581029.529185,347.1091507805026,inhalation,P005
79,right,0.15,2025-12-01 09:23:53.737408,2025-12-01 09:23:54.335432,0.598024,hit,1764581034.335432,197.7595719171385,exhalation,P005
80,left,0.05,2025-12-01 09:23:57.737408,2025-12-01 09:23:58.273630,0.536223,hit,1764581038.27363,302.5241565863963,inhalation,P005
81,left,0.15,2025-12-01 09:24:04.737408,2025-12-01 09:24:05.368062,0.630655,hit,1764581045.368062,138.57219013414522,exhalation,P005
82,left,0.05,2025-12-01 09:24:08.737408,2025-12-01 09:24:09.333349,0.595941,hit,1764581049.3333492,240.9032870729016,exhalation,P005
83,right,0.1,2025-12-01 09:24:15.737408,2025-12-01 09:24:16.355276,0.617868,hit,1764581056.355276,72.08537934662343,inhalation,P005
84,left,0.1,2025-12-01 09:24:20.737408,2025-12-01 09:24:21.348996,0.611588,hit,1764581061.3489962,270.0,inhalation,P005
85,right,0.15,2025-12-01 09:24:24.737408,2025-12-01 09:24:25.319665,0.582257,hit,1764581065.319665,358.18382478880665,inhalation,P005
86,left,0.05,2025-12-01 09:24:31.737408,2025-12-01 09:24:32.441485,0.704077,hit,1764581072.4414852,15.506698137609249,inhalation,P005
87,left,0.05,2025-12-01 09:24:36.737408,2025-12-01 09:24:37.322882,0.585474,hit,1764581077.322882,228.26455351637213,exhalation,P005
88,right,0.1,2025-12-01 09:24:38.737408,2025-12-01 09:24:39.328217,0.59081,hit,1764581079.328217,145.76298577146207,exhalation,P005
89,right,0.15,2025-12-01 09:24:45.737408,2025-12-01 09:24:46.357989,0.620581,hit,1764581086.357989,234.07665408134383,exhalation,P005
90,right,0.1,2025-12-01 09:24:47.737408,2025-12-01 09:24:48.313628,0.57622,hit,1764581088.313628,134.10761852597005,exhalation,P005
91,left,0.05,2025-12-01 09:24:49.737408,2025-12-01 09:24:50.346858,0.60945,hit,1764581090.346858,25.80844699199207,inhalation,P005
92,right,0.15,2025-12-01 09:24:54.737408,2025-12-01 09:24:55.321703,0.584295,hit,1764581095.321703,244.1499998916712,exhalation,P005
93,left,0.05,2025-12-01 09:25:01.737408,2025-12-01 09:25:02.407836,0.670428,hit,1764581102.407836,97.24279255022375,exhalation,P005
94,right,0.05,2025-12-01 09:25:05.737408,2025-12-01 09:25:06.332554,0.595146,hit,1764581106.332554,221.2629176310016,exhalation,P005
95,right,0.15,2025-12-01 09:25:07.737408,2025-12-01 09:25:08.319782,0.582374,hit,1764581108.3197818,95.92261506214224,exhalation,P005
96,right,0.15,2025-12-01 09:25:09.737408,2025-12-01 09:25:10.294459,0.557052,hit,1764581110.2944589,15.947052313775202,inhalation,P005
97,left,0.05,2025-12-01 09:25:14.737408,2025-12-01 09:25:15.338696,0.601288,hit,1764581115.338696,205.25308641902663,exhalation,P005
98,left,0.15,2025-12-01 09:25:18.737408,2025-12-01 09:25:19.353455,0.616048,hit,1764581119.353455,323.6871897709023,inhalation,P005
99,left,0.1,2025-12-01 09:25:20.737408,2025-12-01 09:25:21.278252,0.540844,hit,1764581121.278252,199.86363427247707,exhalation,P005
100,left,0.05,2025-12-01 09:25:25.737408,2025-12-01 09:25:26.305539,0.568132,hit,1764581126.3055391,102.36023004668264,exhalation,P005
101,left,0.1,2025-12-01 09:25:32.737408,2025-12-01 09:25:33.374544,0.637136,hit,1764581133.374544,198.2028785149452,exhalation,P005
102,left,0.1,2025-12-01 09:25:34.737408,2025-12-01 09:25:35.342952,0.605544,hit,1764581135.342952,120.612553260782,exhalation,P005
103,right,0.15,2025-12-01 09:25:41.737408,2025-12-01 09:25:42.300763,0.563356,hit,1764581142.300763,199.11666957642552,exhalation,P005
104,right,0.1,2025-12-01 09:25:48.737408,2025-12-01 09:25:49.399469,0.662061,hit,1764581149.3994691,349.0737886013417,inhalation,P005
105,right,0.1,2025-12-01 09:25:55.737408,2025-12-01 09:25:56.353176,0.615769,hit,1764581156.353176,120.59983636258217,exhalation,P005
106,right,0.1,2025-12-01 09:26:02.737408,2025-12-01 09:26:03.304796,0.567389,hit,1764581163.304796,206.32945427935448,exhalation,P005
107,right,0.05,2025-12-01 09:26:04.737408,2025-12-01 09:26:05.349291,0.611884,hit,1764581165.349291,117.10770015825896,exhalation,P005
108,left,0.05,2025-12-01 09:26:11.737408,2025-12-01 09:26:12.399838,0.66243,hit,1764581172.399838,237.3303414869092,exhalation,P005
109,left,0.15,2025-12-01 09:26:15.737408,2025-12-01 09:26:16.330776,0.593368,hit,1764581176.330776,15.718142319298124,inhalation,P005
110,left,0.15,2025-12-01 09:26:17.737408,2025-12-01 09:26:18.397282,0.659875,hit,1764581178.397282,258.6411696383757,exhalation,P005
111,left,0.15,2025-12-01 09:26:22.737408,2025-12-01 09:26:23.325358,0.58795,hit,1764581183.3253582,172.18052777174995,exhalation,P005
112,left,0.05,2025-12-01 09:26:26.737408,2025-12-01 09:26:27.301744,0.564336,hit,1764581187.3017442,242.98956559625483,exhalation,P005
113,left,0.05,2025-12-01 09:26:28.737408,2025-12-01 09:26:29.316278,0.578871,hit,1764581189.316278,156.0944470574555,exhalation,P005
114,left,0.15,2025-12-01 09:26:32.737408,2025-12-01 09:26:33.353918,0.61651,hit,1764581193.3539178,270.0,inhalation,P005
115,left,0.05,2025-12-01 09:26:37.737408,2025-12-01 09:26:38.335694,0.598287,hit,1764581198.335694,188.33808195799747,exhalation,P005
116,right,0.05,2025-12-01 09:26:44.737408,2025-12-01 09:26:45.356623,0.619215,hit,1764581205.3566232,270.0,inhalation,P005
117,right,0.05,2025-12-01 09:26:51.737408,2025-12-01 09:26:52.339014,0.601606,hit,1764581212.3390138,99.47896510398984,exhalation,P005
118,right,0.05,2025-12-01 09:26:53.737408,2025-12-01 09:26:54.278764,0.541356,hit,1764581214.278764,303.0387222700817,inhalation,P005
119,left,0.05,2025-12-01 09:27:00.737408,2025-12-01 09:27:01.345785,0.608377,hit,1764581221.3457851,120.04694069856755,exhalation,P005
120,left,0.1,2025-12-01 09:27:07.737408,2025-12-01 09:27:08.398863,0.661455,hit,1764581228.398863,229.32013873075715,exhalation,P005
121,right,0.1,2025-12-01 09:27:09.737408,2025-12-01 09:27:10.320371,0.582964,hit,1764581230.320371,122.56304845201974,exhalation,P005
122,left,0.05,2025-12-01 09:27:16.737408,2025-12-01 09:27:17.417711,0.680304,hit,1764581237.417711,261.029749659751,exhalation,P005
123,left,0.1,2025-12-01 09:27:18.737408,2025-12-01 09:27:19.329605,0.592198,hit,1764581239.329605,144.9037875765579,exhalation,P005
124,right,0.1,2025-12-01 09:27:25.737408,2025-12-01 09:27:26.486055,0.748647,hit,1764581246.486055,7.081135958571281,inhalation,P005
125,left,0.1,2025-12-01 09:27:29.737408,2025-12-01 09:27:30.298250,0.560843,hit,1764581250.29825,156.79049185927886,exhalation,P005
126,right,0.1,2025-12-01 09:27:31.737408,2025-12-01 09:27:32.344532,0.607124,hit,1764581252.344532,59.2247514702517,inhalation,P005
